,MMAF_CODE,MMSI,COLCT_DT,REG_ANS,COMM_TYPE,LATITUDE,LONGITUDE,INSTALL_DT,LANTERN_STATUS,RACON_STATUS,BATTERY_STATUS,CHARGER_STATUS,SOLAR_STATUS,DATALOGGER_STATUS,SPARE_STATUS,MAIN_VOLT_STATUS,SUB_VOLT_STATUS,SOLAR_VOLT_STATUS,WIND_VOLT_STATUS,WAVE_VOLT_STATUS,CHARGER_VOLT_STATUS,BATTERY_VOLT_STATUS,SPARE_VOLT_STATUS,AIS_CURR_STATUS,LANTERN_CURR_STATUS,DATALOGGER_CURR_STATUS,SPARE_CURR_STATUS,WIND_SPEED_STATUS,WIND_DIRECT_STATUS,AIR_TEMPER_STATUS,HUMIDITY_STATUS,DEW_POINT_STATUS,AIR_PRESSURE_STATUS,HORIZON_VISIBL_STATUS,WATER_LEVEL_STATUS,CURRENT1_STATUS,CURRENT2_STATUS,CURRENT3_STATUS,WAVE_HEIGHT_STATUS,WAVE_DRC_STATUS,SWELL_HEIGHT_STATUS,SWELL_DRC_STATUS,WATER_TEMPER_STATUS,PRECIPI_TYPE_STATUS,SALINITY_STATUS,ICE_STATUS,HEAT_PROSTR_STATUS,HELIOGRAPH_STATUS,OXYGEN_STATUS,OXYGEN_SATUR_STATUS,PH_STATUS,CHLOROPHYLL_STATUS,MUDDINESS_STATUS,PRECIPI_STATUS,CHARGER_CURR_STATUS,DISCHARGER_CURR_STATUS,VTS_ID,BASESTATION_ID,REGIST_USER_NO,REGIST_DT,UPDT_USER_NO,UPDT_DT
2689793,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689604,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689598,110,994403586,2.01801E+13,,,37.05813333,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689591,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689573,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2680608,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680605,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680583,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680575,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2680572,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726231,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726222,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726216,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2726029,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726023,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2726452,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2726435,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2726424,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726421,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2726241,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732405,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732399,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732205,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732202,110,994403586,2.01801E+13,,,37.05816667,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2726669,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2726660,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2726653,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726459,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723379,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2723356,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2723351,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723346,110,994403586,2.01801E+13,,,37.05815,129.4289667,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2726677,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2717956,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2717780,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2717762,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2717756,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2717753,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723595,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723583,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723582,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723391,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723384,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2722068,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2721878,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2721871,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2721863,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2721845,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723813,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2723804,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2723621,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723611,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723608,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2717996,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2717991,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2717969,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2717963,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2719646,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2722995,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2722990,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2722983,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2722967,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2706474,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2706471,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2706448,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2706273,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,
2706270,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724025,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2724017,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723842,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723826,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2723818,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2706682,110,994403586,2.01801E+13,,,37.05815,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2706673,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2706670,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2706488,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2719692,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2719686,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2719660,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2719657,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2719900,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2719893,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2719876,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2719698,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2718406,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2718217,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2718209,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2718204,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2718183,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689834,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689815,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689808,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2689805,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2690056,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2690045,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2690044,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2690025,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2690014,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2690267,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2690260,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2690252,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2690065,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2720117,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2720109,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2720094,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2719919,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2719916,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2720322,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2720317,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2720128,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2720122,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2692593,110,994403586,2.01801E+13,,,37.05816667,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2692589,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692412,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2692394,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732621,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732615,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732426,110,994403586,2.01801E+13,,,37.05818333,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732417,110,994403586,2.01801E+13,,,37.05815,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732414,110,994403586,2.01801E+13,,,37.05815,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0,,,,,,
2732655,110,994403586,2.01801E+13,,,37.05816667,129.42895,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
2732649,110,994403586,2.01801E+13,,,37.05815,129.4289333,,0,0,0,1,1,0,0,11.9,,0,,,,0,0,0.36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,,,,,,
